root_id,region,nt_type
720575940626395652,optic_lobe,ach
720575940626398252,optic_lobe,ACH
720575940626398922,optic_lobe,ACH
720575940626401552,central_complex,GABA
720575940626402712,optic_lobe,ACH
720575940626403842,optic_lobe,ACH
720575940626406552,antennal_lobe,ach
720575940626410392,central_complex,ACH
720575940626411152,optic_lobe,GLUT
720575940626413002,antennal_lobe,ACH
720575940626416442,optic_lobe,ACH
720575940626422832,optic_lobe,GLUT
720575940626424092,optic_lobe,ACH
720575940626425682,central_complex,ACH
720575940626427792,optic_lobe,GABA
720575940626429072,optic_lobe,ach
720575940626430922,optic_lobe,ACH
720575940626432812,optic_lobe,ACH
720575940626434822,central_complex,GABA
720575940626437732,optic_lobe,ach
720575940626440122,optic_lobe,GLUT
720575940626440492,optic_lobe,ACH
720575940626441772,optic_lobe,ACH
720575940626444862,optic_lobe,ACH
720575940626445852,central_complex,ACH
720575940626447972,optic_lobe,GLUT
720575940626449082,central_complex,ACH
720575940626449162,central_complex,ACH
720575940626451462,optic_lobe,ACH
720575940626453762,optic_lobe,GLUT
720575940626456232,central_complex,GLUT
720575940626456582,central_complex,ACH
720575940626458412,optic_lobe,ACH
720575940626458652,optic_lobe,ach
720575940626465352,central_complex,GABA
720575940626465542,central_complex,GLUT
720575940626466332,central_complex,GLUT
720575940626470402,optic_lobe,ACH
720575940626475522,optic_lobe,ACH
720575940626476572,central_complex,ACH
720575940626477852,optic_lobe,ACH
720575940626479562,optic_lobe,GABA
720575940626480642,optic_lobe,ach
720575940626480792,optic_lobe,GLUT
720575940626482072,optic_lobe,ACH
720575940626486302,optic_lobe,GABA
720575940626488762,optic_lobe,ACH
720575940626490512,optic_lobe,GABA
720575940626491032,optic_lobe,ACH
720575940626494722,ventral_cord,ACH
720575940626497352,optic_lobe,ACH
720575940626497482,optic_lobe,ACH
720575940626500362,central_complex,ACH
720575940626502402,optic_lobe,GLUT
720575940626504752,central_complex,ACH
720575940626505872,optic_lobe,GABA
720575940626506472,central_complex,DA
720575940626510232,optic_lobe,ACH
720575940626510602,optic_lobe,ACH
720575940626510812,optic_lobe,ACH
720575940626511132,optic_lobe,GLUT
720575940626512412,optic_lobe,ACH
720575940626516252,optic_lobe,GABA
720575940626517912,central_complex,GLUT
720575940626518302,central_complex,ach
720575940626520402,antennal_lobe,ACH
720575940626523032,optic_lobe,GLUT
720575940626524362,optic_lobe,ACH
720575940626524702,ventral_cord,GLUT
720575940626525982,optic_lobe,ACH
720575940626527792,optic_lobe,GABA
720575940626528252,central_complex,GABA
720575940626528442,optic_lobe,ACH
720575940626529052,optic_lobe,ACH
720575940626533122,optic_lobe,ACH
720575940626533642,antennal_lobe,ACH
720575940626535172,optic_lobe,ACH
720575940626536452,optic_lobe,GLUT
720575940626537872,optic_lobe,ach
720575940626538492,central_complex,ACH
720575940626539592,optic_lobe,ACH
720575940626540042,central_complex,ACH
720575940626541712,optic_lobe,ACH
720575940626542142,optic_lobe,GABA
720575940626545922,central_complex,ACH
720575940626546992,optic_lobe,ach
720575940626554942,optic_lobe,ACH
720575940626555492,optic_lobe,GLUT
720575940626557442,ventral_cord,ACH
720575940626560152,optic_lobe,ACH
720575940626560542,optic_lobe,ACH
720575940626562122,central_complex,ACH
720575940626565182,optic_lobe,ACH
720575940626565852,optic_lobe,ACH
720575940626568292,optic_lobe,ACH
720575940626569112,central_complex,ACH
720575940626570242,antennal_lobe,ach
720575940626571592,antennal_lobe,ach
720575940626571602,central_complex,ACH
720575940626572802,central_complex,GABA
720575940626573002,antennal_lobe,ACH
720575940626574142,optic_lobe,GLUT
720575940626575362,optic_lobe,ACH
720575940626575562,optic_lobe,ach
720575940626576892,antennal_lobe,ACH
720575940626581672,optic_lobe,ACH
720575940626582842,central_complex,ACH
720575940626584522,optic_lobe,ACH
720575940626585192,antennal_lobe,ach
720575940626595612,optic_lobe,ACH
720575940626597662,optic_lobe,GLUT
720575940626598602,optic_lobe,ACH
720575940626605242,optic_lobe,GLUT
720575940626606522,optic_lobe,ach
720575940626607802,optic_lobe,ACH
720575940626608712,central_complex,ACH
720575940626611202,optic_lobe,ACH
720575940626611642,optic_lobe,ACH
720575940626613622,optic_lobe,ACH
720575940626613762,optic_lobe,GLUT
720575940626614202,optic_lobe,ACH
720575940626616322,optic_lobe,ACH
720575940626616392,optic_lobe,ACH
720575940626620772,optic_lobe,ACH
720575940626621642,optic_lobe,GLUT
720575940626622922,optic_lobe,GLUT
720575940626625822,antennal_lobe,ACH
720575940626627002,optic_lobe,GABA
720575940626627612,optic_lobe,ACH
720575940626634392,optic_lobe,ach
720575940626638162,optic_lobe,ACH
720575940626639152,antennal_lobe,ach
720575940626639432,optic_lobe,ACH
720575940626642122,antennal_lobe,ach
720575940626649602,optic_lobe,ACH
720575940626649832,optic_lobe,ACH
720575940626650792,optic_lobe,ACH
720575940626657072,optic_lobe,ACH
720575940626657802,central_complex,GABA
720575940626661382,central_complex,GABA
720575940626663452,optic_lobe,ACH
720575940626664592,antennal_lobe,ACH
720575940626664962,antennal_lobe,ach
720575940626666012,optic_lobe,GABA
720575940626666312,optic_lobe,ACH
720575940626667772,optic_lobe,ACH
720575940626669842,optic_lobe,ACH
720575940626672412,optic_lobe,ACH
720575940626673712,antennal_lobe,GLUT
720575940626674182,antennal_lobe,ach
720575940626674442,central_complex,ACH
720575940626679562,optic_lobe,ACH
720575940626680842,optic_lobe,ach
720575940626682652,optic_lobe,ACH
720575940626682682,central_complex,ACH
720575940626683792,optic_lobe,GLUT
720575940626685232,antennal_lobe,ACH
720575940626685962,central_complex,ACH
720575940626686282,central_complex,GLUT
720575940626687772,optic_lobe,ACH
720575940626688772,central_complex,ACH
720575940626689052,optic_lobe,GABA
720575940626689282,optic_lobe,ACH
720575940626694602,optic_lobe,ach
720575940626695452,central_complex,ACH
720575940626697802,central_complex,ACH
720575940626698442,antennal_lobe,ach
720575940626700572,optic_lobe,GLUT
720575940626702232,central_complex,ACH
720575940626706762,optic_lobe,ACH
720575940626708482,optic_lobe,ACH
720575940626709002,central_complex,GLUT
720575940626709552,optic_lobe,GLUT
720575940626711242,optic_lobe,ACH
720575940626713372,optic_lobe,ACH
720575940626713802,optic_lobe,ach
720575940626715952,central_complex,ACH
720575940626717712,central_complex,ACH
720575940626718922,antennal_lobe,ach
720575940626718952,optic_lobe,ACH
720575940626719262,optic_lobe,ACH
720575940626720072,optic_lobe,ACH
720575940626720152,optic_lobe,ach
720575940626725032,optic_lobe,ACH
720575940626726172,optic_lobe,ACH
720575940626727312,antennal_lobe,ach
720575940626727592,optic_lobe,GLUT
720575940626733032,central_complex,GLUT
720575940626733872,optic_lobe,ACH
720575940626733882,central_complex,ACH
720575940626737722,optic_lobe,ACH
720575940626738992,optic_lobe,ach
720575940626739722,optic_lobe,ACH
720575940626741552,central_complex,OCT
720575940626741962,central_complex,ACH
720575940626742372,antennal_lobe,ACH
720575940626742532,central_complex,ACH
720575940626742832,optic_lobe,GABA
720575940626743272,optic_lobe,ACH
720575940626745392,optic_lobe,ACH
720575940626745672,optic_lobe,ACH
720575940626745682,antennal_lobe,ach
720575940626748072,central_complex,ACH
720575940626748232,antennal_lobe,ACH
720575940626748702,ventral_cord,ACH
720575940626749232,optic_lobe,ACH
720575940626750922,optic_lobe,GLUT
720575940626752542,optic_lobe,ach
720575940626754192,central_complex,ACH
720575940626754352,optic_lobe,GABA
720575940626760372,optic_lobe,ACH
720575940626760872,optic_lobe,ACH
720575940626763792,optic_lobe,GLUT
720575940626765412,optic_lobe,GLUT
720575940626767152,antennal_lobe,ACH
720575940626767612,optic_lobe,GABA
720575940626768442,ventral_cord,ACH
720575940626768792,optic_lobe,ach
720575940626769982,antennal_lobe,ach
720575940626770532,antennal_lobe,ach
720575940626770792,optic_lobe,ACH
720575940626771892,optic_lobe,ACH
720575940626772112,optic_lobe,ACH
720575940626772272,optic_lobe,ach
720575940626774202,antennal_lobe,ach
720575940626774282,optic_lobe,ACH
720575940626775112,central_complex,ACH
720575940626777602,optic_lobe,ACH
720575940626778672,optic_lobe,GABA
720575940626779652,central_complex,GLUT
720575940626779722,central_complex,ACH
720575940626780222,central_complex,ACH
720575940626780422,central_complex,ACH
720575940626781072,optic_lobe,ACH
720575940626781522,central_complex,ACH
720575940626781672,optic_lobe,ACH
720575940626784152,optic_lobe,ACH
720575940626787172,central_complex,ACH
720575940626789182,antennal_lobe,ach
720575940626789392,central_complex,ACH
720575940626791312,optic_lobe,GLUT
720575940626792292,optic_lobe,ACH
720575940626793502,central_complex,ACH
720575940626797712,optic_lobe,ACH
720575940626798082,optic_lobe,ACH
720575940626800552,optic_lobe,ACH
720575940626800792,antennal_lobe,ACH
720575940626801712,optic_lobe,ACH
720575940626804632,central_complex,GLUT
720575940626806012,optic_lobe,ACH
720575940626806672,optic_lobe,ACH
720575940626810442,optic_lobe,ACH
720575940626812072,antennal_lobe,ACH
720575940626812222,optic_lobe,ACH
720575940626813072,optic_lobe,ACH
720575940626814512,optic_lobe,ACH
720575940626814782,optic_lobe,GABA
720575940626816062,ventral_cord,GABA
720575940626816912,optic_lobe,GABA
720575940626817822,optic_lobe,ACH
720575940626818332,optic_lobe,ACH
720575940626818762,optic_lobe,ACH
720575940626820042,optic_lobe,ACH
720575940626821182,optic_lobe,GLUT
720575940626826392,central_complex,ACH
720575940626826682,antennal_lobe,GLUT
720575940626828292,central_complex,ach
720575940626829992,antennal_lobe,ACH
720575940626830692,optic_lobe,ACH
720575940626831362,optic_lobe,GABA
720575940626832412,optic_lobe,ACH
720575940626834762,central_complex,ACH
720575940626836252,optic_lobe,ach
720575940626836282,optic_lobe,GLUT
720575940626836632,optic_lobe,ACH
720575940626839652,optic_lobe,GABA
720575940626840932,optic_lobe,ACH
720575940626841752,central_complex,GLUT
720575940626845522,optic_lobe,ACH
720575940626846872,optic_lobe,GLUT
720575940626849072,optic_lobe,GLUT
720575940626849432,optic_lobe,ach
720575940626850352,optic_lobe,ach
720575940626850762,optic_lobe,GABA
720575940626851632,optic_lobe,ACH
720575940626854172,optic_lobe,ach
720575940626854842,antennal_lobe,ach
720575940626858472,optic_lobe,ACH
720575940626859152,antennal_lobe,ach
720575940626861712,optic_lobe,ACH
720575940626862692,optic_lobe,ach
720575940626863512,optic_lobe,GABA
720575940626864842,antennal_lobe,ach
720575940626866832,optic_lobe,GABA
720575940626867742,central_complex,ACH
720575940626868682,antennal_lobe,ACH
720575940626868712,optic_lobe,GLUT
720575940626872932,optic_lobe,ACH
720575940626873132,optic_lobe,ACH
720575940626873232,optic_lobe,ACH
720575940626874442,optic_lobe,ACH
720575940626874672,central_complex,GLUT
720575940626875322,antennal_lobe,ACH
720575940626880912,optic_lobe,GLUT
720575940626881052,optic_lobe,ACH
720575940626881082,optic_lobe,ACH
720575940626882762,optic_lobe,GABA
720575940626883902,optic_lobe,ACH
720575940626884652,optic_lobe,ACH
720575940626886552,optic_lobe,ACH
720575940626886602,antennal_lobe,GABA
720575940626890852,central_complex,GABA
720575940626891522,optic_lobe,ACH
720575940626893882,central_complex,GABA
720575940626895442,central_complex,ACH
720575940626897552,antennal_lobe,GLUT
720575940626898072,optic_lobe,ACH
720575940626900922,optic_lobe,ACH
720575940626901322,central_complex,ACH
720575940626901912,optic_lobe,ach
720575940626902602,central_complex,ach
720575940626904092,optic_lobe,GLUT
720575940626904392,central_complex,GLUT
720575940626905802,antennal_lobe,ACH
720575940626906142,central_complex,ACH
720575940626906512,central_complex,ACH
720575940626906942,optic_lobe,GLUT
720575940626907082,antennal_lobe,ach
720575940626907112,central_complex,GLUT
720575940626911262,central_complex,ACH
720575940626913342,antennal_lobe,ACH
720575940626913432,optic_lobe,GLUT
720575940626914092,optic_lobe,ACH
720575940626914712,optic_lobe,ACH
720575940626915472,optic_lobe,GABA
720575940626916282,antennal_lobe,ach
720575940626916982,optic_lobe,GLUT
720575940626919312,optic_lobe,ACH
720575940626919882,optic_lobe,GLUT
720575940626921502,optic_lobe,ach
720575940626922302,optic_lobe,GLUT
720575940626927902,optic_lobe,GLUT
720575940626932552,optic_lobe,ACH
720575940626932682,optic_lobe,GLUT
720575940626933002,antennal_lobe,ach
720575940626933292,optic_lobe,ACH
720575940626934202,optic_lobe,ACH
720575940626937602,optic_lobe,ACH
720575940626937662,antennal_lobe,ach
720575940626940702,optic_lobe,GABA
720575940626940932,optic_lobe,ACH
720575940626945532,optic_lobe,ACH
720575940626950602,optic_lobe,ACH
720575940626952222,optic_lobe,GABA
720575940626953732,central_complex,ACH
720575940626954392,optic_lobe,ACH
720575940626962532,antennal_lobe,ach
720575940626963352,optic_lobe,ACH
720575940626964542,optic_lobe,ach
720575940626965002,central_complex,ACH
720575940626965292,optic_lobe,ACH
720575940626965562,optic_lobe,ACH
720575940626966022,optic_lobe,GABA
720575940626966372,optic_lobe,GLUT
720575940626967482,optic_lobe,ACH
720575940626968862,optic_lobe,GABA
720575940626969752,optic_lobe,ACH
720575940626971082,optic_lobe,ACH
720575940626972362,optic_lobe,GABA
720575940626973882,optic_lobe,GLUT
720575940626975162,optic_lobe,ACH
720575940626976522,antennal_lobe,ach
720575940626979252,optic_lobe,ach
720575940626981732,antennal_lobe,ach
720575940626981962,optic_lobe,ACH
720575940626983882,optic_lobe,ACH
720575940626983952,antennal_lobe,ACH
720575940626985482,optic_lobe,ACH
720575940626986502,optic_lobe,ACH
720575940626987522,optic_lobe,ACH
720575940626991362,optic_lobe,ACH
720575940626992202,central_complex,ACH
720575940626992642,optic_lobe,GLUT
720575940626994122,optic_lobe,GLUT
720575940626996252,antennal_lobe,SER
720575940626996632,antennal_lobe,SER
720575940626997292,optic_lobe,ACH
720575940626997912,antennal_lobe,ACH
720575940626999302,central_complex,GABA
720575940626999652,antennal_lobe,ach
720575940626999882,central_complex,ACH
720575940627000582,antennal_lobe,ACH
720575940627000762,optic_lobe,ACH
720575940627000862,central_complex,SER
720575940627004682,optic_lobe,ACH
720575940627005982,central_complex,ACH
720575940627008522,optic_lobe,ACH
720575940627009722,central_complex,ach
720575940627010642,optic_lobe,ACH
720575940627012282,optic_lobe,ach
720575940627014172,optic_lobe,ACH
720575940627014602,optic_lobe,GLUT
720575940627015942,central_complex,ACH
720575940627016762,optic_lobe,ACH
720575940627017112,optic_lobe,ACH
720575940627019522,optic_lobe,GABA
720575940627021612,optic_lobe,ACH
720575940627032232,optic_lobe,ACH
720575940627032842,optic_lobe,ACH
720575940627033672,optic_lobe,ACH
720575940627034042,optic_lobe,ACH
720575940627034142,optic_lobe,ACH
720575940627034792,central_complex,ACH
720575940627034882,optic_lobe,ach
720575940627034942,central_complex,GLUT
720575940627035932,optic_lobe,ACH
720575940627036232,central_complex,GLUT
720575940627038722,optic_lobe,ACH
720575940627038792,central_complex,GLUT
720575940627038982,optic_lobe,GLUT
720575940627039242,optic_lobe,ACH
720575940627041192,optic_lobe,ACH
720575940627042622,central_complex,GABA
720575940627044102,optic_lobe,ach
720575940627044362,central_complex,ACH
720575940627045202,central_complex,GLUT
720575940627045272,optic_lobe,ACH
720575940627045642,central_complex,ACH
720575940627047912,optic_lobe,ACH
720575940627048522,central_complex,ACH
720575940627051052,optic_lobe,ACH
720575940627052802,antennal_lobe,ACH
720575940627056202,optic_lobe,ACH
720575940627057832,optic_lobe,ACH
720575940627058362,optic_lobe,ACH
720575940627059642,optic_lobe,GLUT
720575940627061002,optic_lobe,ACH
720575940627061022,optic_lobe,ACH
720575940627063192,optic_lobe,ACH
720575940627065672,central_complex,ACH
720575940627066652,optic_lobe,GLUT
720575940627068772,optic_lobe,GABA
720575940627069242,optic_lobe,ACH
720575940627069712,optic_lobe,ACH
720575940627074332,optic_lobe,GABA
720575940627075912,optic_lobe,ACH
720575940627077032,central_complex,ACH
720575940627077122,optic_lobe,ACH
720575940627078462,antennal_lobe,ach
720575940627080122,optic_lobe,GABA
720575940627080872,central_complex,GABA
720575940627081022,optic_lobe,GABA
720575940627081502,optic_lobe,GABA
720575940627084132,optic_lobe,GLUT
720575940627084332,optic_lobe,ACH
720575940627088642,optic_lobe,ACH
720575940627088792,optic_lobe,ach
720575940627089252,optic_lobe,ach
720575940627090002,optic_lobe,ACH
720575940627091262,optic_lobe,GABA
720575940627096232,central_complex,GABA
